Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds

CHALLENGER MEN - SINGLES :  Porto (Portugal),hard,header
02.01. 18:25,Pereira T.,0,6^5,1,,,,1,4,53%,66% (25/38),47% (16/34),33% (1/3),19% (7/36),33% (7/21),0% (0/0),5,57% (41/72),25% (14/57),43% (55/129),1,78% (7/9),0% (0/10),37% (7/19),"['1', '3', '5', '7']","['2', '4']",[],[],[],1.20
CHALLENGER MEN - SINGLES :  Oeiras (Portugal) - Qualification,hard,header
01.01. 18:20,Gerasimov E.,2,1,6,7^7,,,6,4,67%,68% (42/62),48% (15/31),56% (5/9),26% (11/42),49% (19/39),50% (3/6),7,59% (57/96),38% (31/82),49% (88/178),3,71% (10/14),21% (3/14),46% (13/28),"['3', '5']",['2'],['5'],[],[],1.43
01.01. 18:20,Johns G.,1,6,3,6^1,,,4,1,52%,74% (31/42),51% (20/39),50% (3/6),32% (20/62),52% (16/31),44% (4/9),7,62% (51/82),41% (39/96),51% (90/178),5,79% (11/14),29% (4/14),54% (15/28),[],"['2', '4']","['4', '3', '4', '7']",[],[],2.73
31.12.2023,Gerasimov E.,2,7^7,4,6,,,14,2,68%,82% (45/55),69% (18/26),0% (0/1),23% (12/53),53% (18/34),50% (2/4),6,78% (63/81),34% (30/87),55% (93/168),5,93% (14/15),14% (2/14),55% (16/29),['3'],['1'],[],[],[],1.50
31.12.2023,Pawelski M.,1,6^4,6,1,,,15,3,61%,77% (41/53),47% (16/34),50% (2/4),18% (10/55),31% (8/26),100% (1/1),7,66% (57/87),22% (18/81),45% (75/168),2,86% (12/14),7% (1/15),45% (13/29),"['1', '5']",[],"['3', '5']",[],[],2.50
CHALLENGER MEN - SINGLES :  Yokohama (Japan) - Qualification,hard,header
19.11.2023,Gerasimov E.,1,4,6,2,,,5,5,68%,70% (40/57),48% (13/27),50% (3/6),41% (22/54),32% (12/38),11% (1/9),11,63% (53/84),37% (34/92),49% (87/176),3,79% (11/14),8% (1/13),44% (12/27),['1'],[],"['3', '6']",[],[],7.70
19.11.2023,Tajima N.,2,6,3,6,,,9,2,59%,59% (32/54),68% (26/38),89% (8/9),30% (17/57),52% (14/27),50% (3/6),6,63% (58/92),37% (31/84),51% (89/176),3,92% (12/13),21% (3/14),56% (15/27),[],['5'],[],[],[],1.07
CHALLENGER MEN - SINGLES :  Kobe (Japan) - Qualification,hard,header
12.11.2023,Gerasimov E.,0,3,0,,,,0,1,50%,64% (7/11),27% (3/11),33% (1/3),29% (4/14),45% (5/11),100% (1/1),6,45% (10/22),36% (9/25),40% (19/47),2,50% (2/4),20% (1/5),33% (3/9),"['3', '5']",[],[],[],[],8.00
12.11.2023,Fenty A.,1,6,0,,,,0,3,56%,71% (10/14),55% (6/11),0% (0/1),36% (4/11),73% (8/11),67% (2/3),7,64% (16/25),55% (12/22),60% (28/47),3,80% (4/5),50% (2/4),67% (6/9),['2'],[],[],[],[],1.06
CHALLENGER MEN - SINGLES :  Matsuyama (Japan) - Qualification,hard,header
06.11.2023,Gerasimov E.,0,4,6^3,,,,12,2,74%,73% (40/55),21% (4/19),57% (4/7),20% (9/44),47% (15/32),33% (2/6),7,59% (44/74),32% (24/76),45% (68/150),4,73% (8/11),18% (2/11),45% (10/22),['2'],"['1', '4', '3', '6']",[],[],[],1.55
06.11.2023,Holmgren A.,2,6,7^7,,,,5,4,58%,80% (35/44),53% (17/32),67% (4/6),27% (15/55),79% (15/19),43% (3/7),6,68% (52/76),41% (30/74),55% (82/150),3,82% (9/11),27% (3/11),55% (12/22),[],"['2', '4']",[],[],[],2.36
05.11.2023,Gerasimov E.,2,6,6,,,,5,0,60%,81% (17/21),50% (7/14),50% (1/2),63% (12/19),73% (19/26),70% (7/10),8,69% (24/35),69% (31/45),69% (55/80),9,83% (5/6),100% (7/7),92% (12/13),[],['1'],[],[],[],1.14
05.11.2023,Fenty A.,0,0,1,,,,0,6,42%,37% (7/19),27% (7/26),30% (3/10),19% (4/21),50% (7/14),50% (1/2),3,31% (14/45),31% (11/35),31% (25/80),1,0% (0/7),17% (1/6),8% (1/13),"['1', '3', '5']","['1', '3', '4', '6']",[],[],[],5.18
CHALLENGER MEN - SINGLES :  Shenzhen 3 (China),hard,header
19.10.2023,Gerasimov E.,0,3,2,,,,0,2,67%,53% (16/30),27% (4/15),17% (1/6),28% (8/29),50% (11/22),67% (2/3),6,44% (20/45),37% (19/51),41% (39/96),3,38% (3/8),22% (2/9),29% (5/17),"['2', '4', '5']","['1', '4']",[],[],[],1.21
19.10.2023,Huang T.,2,6,6,,,,1,1,57%,72% (21/29),50% (11/22),33% (1/3),47% (14/30),73% (11/15),83% (5/6),7,63% (32/51),56% (25/45),59% (57/96),4,78% (7/9),63% (5/8),71% (12/17),"['1', '3']",[],[],[],[],4.21
17.10.2023,Gerasimov E.,2,6,6,,,,3,2,66%,70% (23/33),59% (10/17),0% (0/1),45% (14/31),57% (16/28),56% (5/9),6,66% (33/50),51% (30/59),58% (63/109),5,88% (7/8),63% (5/8),75% (12/16),[],['1'],[],[],[],2.52
17.10.2023,Yevseyev D.,0,2,2,,,,0,0,53%,55% (17/31),43% (12/28),44% (4/9),30% (10/33),41% (7/17),100% (1/1),4,49% (29/59),34% (17/50),42% (46/109),2,38% (3/8),13% (1/8),25% (4/16),"['2', '5']","['1', '3', '5']",[],[],[],1.49
CHALLENGER MEN - SINGLES :  Shenzhen 3 (China) - Qualification,hard,header
16.10.2023,Gerasimov E.,2,7,6,,,,3,2,70%,73% (29/40),47% (8/17),80% (4/5),39% (12/31),65% (20/31),50% (5/10),6,65% (37/57),52% (32/62),58% (69/119),6,89% (8/9),50% (5/10),68% (13/19),['3'],[],[],[],[],1.27
16.10.2023,Barki J.,0,5,1,,,,2,4,50%,61% (19/31),35% (11/31),50% (5/10),28% (11/40),53% (9/17),20% (1/5),5,48% (30/62),35% (20/57),42% (50/119),3,50% (5/10),11% (1/9),32% (6/19),"['3', '6']","['2', '4', '6']",[],[],[],3.56
CHALLENGER MEN - SINGLES :  Shenzhen 2 (China),hard,header
14.10.2023,Gerasimov E.,0,2,1,,,,6,2,65%,58% (19/33),22% (4/18),44% (4/9),20% (4/20),35% (7/20),0% (0/0),3,45% (23/51),28% (11/40),37% (34/91),1,38% (3/8),0% (0/7),20% (3/15),"['2', '4']","['2', '4', '6']",[],[],[],3.07
14.10.2023,Borges N.,2,6,6,,,,5,2,50%,80% (16/20),65% (13/20),0% (0/0),42% (14/33),78% (14/18),56% (5/9),9,73% (29/40),55% (28/51),63% (57/91),6,100% (7/7),63% (5/8),80% (12/15),[],[],[],[],[],1.36
13.10.2023,Gerasimov E.,2,6^4,6,6,,,8,2,74%,74% (49/66),48% (11/23),0% (0/2),33% (19/58),52% (27/52),42% (5/12),6,68% (62/91),42% (46/110),54% (108/201),5,87% (13/15),36% (5/14),62% (18/29),"['5', '6', '2', '7']",[],[],[],[],1.74
13.10.2023,Zhukayev B.,1,7^7,2,3,,,14,8,53%,67% (39/58),48% (25/52),58% (7/12),26% (17/66),48% (11/23),100% (2/2),6,58% (64/110),32% (29/91),46% (93/201),2,64% (9/14),13% (2/15),38% (11/29),"['3', '6']","['4', '6']",['3'],[],[],2.04
12.10.2023,Gerasimov E.,2,7^7,6,,,,6,4,65%,83% (39/47),52% (13/25),100% (3/3),34% (15/44),45% (10/22),20% (1/5),11,72% (52/72),38% (25/66),56% (77/138),3,100% (11/11),10% (1/10),57% (12/21),"['1', '2']",[],[],[],[],3.15
12.10.2023,Atmane T.,0,6^4,3,,,,7,1,67%,66% (29/44),55% (12/22),80% (4/5),17% (8/47),48% (12/25),0% (0/3),4,62% (41/66),28% (20/72),44% (61/138),1,90% (9/10),0% (0/11),43% (9/21),"['1', '3', '4', '6']",['3'],[],[],[],1.33
11.10.2023,Gerasimov E.,2,4,6,6,,,7,6,59%,77% (44/57),45% (18/40),80% (8/10),27% (17/63),54% (20/37),50% (3/6),6,64% (62/97),37% (37/100),50% (99/197),3,87% (13/15),20% (3/15),53% (16/30),['6'],[],['3'],[],[],1.77
11.10.2023,Tu L.,1,6,4,4,,,6,4,63%,73% (46/63),46% (17/37),50% (3/6),23% (13/57),55% (22/40),20% (2/10),5,63% (63/100),36% (35/97),50% (98/197),3,80% (12/15),13% (2/15),47% (14/30),[],['5'],"['2', '5']",[],[],1.97
CHALLENGER MEN - SINGLES :  Shenzhen 2 (China) - Qualification,hard,header
10.10.2023,Gerasimov E.,2,6,6,,,,8,0,73%,85% (34/40),53% (8/15),0% (0/0),33% (12/36),44% (8/18),40% (2/5),5,76% (42/55),37% (20/54),56% (61/109),3,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],2.24
10.10.2023,Sun F.,0,3,4,,,,2,0,67%,67% (24/36),56% (10/18),60% (3/5),15% (6/40),47% (7/15),0% (0/0),4,63% (34/54),24% (13/55),43% (47/109),1,78% (7/9),0% (0/10),37% (7/19),['5'],['5'],[],[],[],1.61
09.10.2023,Gerasimov E.,2,6,6,,,,5,0,58%,84% (21/25),67% (12/18),0% (0/1),34% (12/35),62% (21/34),40% (4/10),11,77% (33/43),48% (33/69),59% (66/112),5,89% (8/9),44% (4/9),67% (12/18),[],['1'],[],[],[],4.28
09.10.2023,Xiao L.,0,4,2,,,,2,4,51%,66% (23/35),38% (13/34),60% (6/10),16% (4/25),33% (6/18),100% (1/1),5,52% (36/69),23% (10/43),41% (46/112),2,56% (5/9),11% (1/9),33% (6/18),['5'],"['1', '3', '5']",[],[],[],1.21
ATP - SINGLES :  Shanghai (China) - Qualification,hard,header
02.10.2023,Gerasimov E.,0,4,1,,,,3,4,72%,59% (29/49),21% (4/19),55% (6/11),15% (4/26),50% (6/12),100% (1/1),12,12,83% (5/6),7,49% (33/68),26% (10/38),41% (43/106),3,44% (4/9),13% (1/8),29% (5/17),"['1', '4']","['1', '3', '6']",[],[],[],1.81
02.10.2023,Wu Tung-Lin,2,6,6,,,,1,2,68%,85% (22/26),50% (6/12),0% (0/1),41% (20/49),79% (15/19),45% (5/11),18,7,100% (3/3),6,74% (28/38),51% (35/68),59% (63/106),5,88% (7/8),56% (5/9),71% (12/17),['2'],[],[],[],[],1.92
ATP - SINGLES :  Astana (Kazakhstan),hard,header
29.09.2023,Gerasimov E.,0,2,6^3,,,,2,0,61%,68% (26/38),50% (12/24),0% (0/3),20% (9/45),37% (7/19),17% (1/6),7,61% (38/62),25% (16/64),43% (54/126),2,70% (7/10),10% (1/10),40% (8/20),"['2', '4']","['4', '1', '4']",[],[],[],1.31
29.09.2023,Lehecka J.,2,6,7^7,,,,4,1,70%,80% (36/45),63% (12/19),83% (5/6),32% (12/38),50% (12/24),100% (3/3),9,75% (48/64),39% (24/62),57% (72/126),5,90% (9/10),30% (3/10),60% (12/20),[],['4'],[],[],[],3.48
28.09.2023,Gerasimov E.,2,7^7,6,,,,7,2,61%,80% (35/44),36% (10/28),33% (1/3),32% (11/34),53% (19/36),33% (3/9),6,63% (45/72),43% (30/70),53% (75/142),3,82% (9/11),30% (3/10),57% (12/21),"['3', '5', '2', '4', '5']",[],[],[],[],1.82
28.09.2023,Zapata Miralles B.,0,6^5,3,,,,1,2,49%,68% (23/34),47% (17/36),67% (6/9),20% (9/44),64% (18/28),67% (2/3),7,57% (40/70),38% (27/72),47% (67/142),3,70% (7/10),18% (2/11),43% (9/21),"['2', '4', '2', '4', '5', '7']",['5'],[],[],[],2.02
ATP - SINGLES :  Astana (Kazakhstan) - Qualification,hard,header
27.09.2023,Gerasimov E.,2,6,7^7,,,,9,2,65%,85% (40/47),44% (11/25),100% (3/3),29% (13/45),44% (11/25),33% (1/3),5,71% (51/72),34% (24/70),53% (75/142),2,100% (11/11),9% (1/11),55% (12/22),[],['1'],[],[],[],1.38
27.09.2023,Muller A.,0,4,6^3,,,,2,1,64%,71% (32/45),56% (14/25),67% (2/3),15% (7/47),56% (14/25),0% (0/3),5,66% (46/70),29% (21/72),47% (67/142),1,91% (10/11),0% (0/11),45% (10/22),['1'],"['1', '3', '4']",[],[],[],2.73
26.09.2023,Gerasimov E.,2,6,6,,,,4,1,63%,83% (33/40),61% (14/23),100% (7/7),31% (13/42),57% (12/21),40% (2/5),10,75% (47/63),40% (25/63),57% (72/126),3,100% (10/10),20% (2/10),60% (12/20),[],[],[],[],[],2.96
26.09.2023,Bergs Z.,0,4,4,,,,5,3,67%,69% (29/42),43% (9/21),60% (3/5),18% (7/40),39% (9/23),0% (0/7),5,60% (38/63),25% (16/63),43% (54/126),1,80% (8/10),0% (0/10),40% (8/20),['5'],['5'],[],[],[],1.37
ATP - SINGLES :  Chengdu (China) - Qualification,hard,header
19.09.2023,Gerasimov E.,1,6^3,6,6^4,,,11,6,61%,82% (51/62),55% (22/40),75% (6/8),30% (23/77),48% (24/50),21% (3/14),43,26,62% (13/21),7,72% (73/102),37% (47/127),52% (120/229),3,88% (15/17),18% (3/17),53% (18/34),"['3', '1', '4', '6']",[],"['5', '2', '7']",[],[],1.37
19.09.2023,Donskoy E.,2,7^7,4,7^7,,,6,5,61%,70% (54/77),52% (26/50),79% (11/14),18% (11/62),45% (18/40),25% (2/8),28,21,73% (11/15),6,63% (80/127),28% (29/102),48% (109/229),3,82% (14/17),12% (2/17),47% (16/34),"['2', '2']",['2'],['4'],[],[],2.96
ITF MEN - SINGLES :  M25 Hong Kong 2 (Hong Kong),hard,header
ITF MEN - SINGLES :  M25 Hong Kong (Hong Kong),hard,header
ATP - SINGLES :  US Open (USA) - Qualification,hard,header
24.08.2023,Gerasimov E.,1,6,6^8,1,,,6,4,62%,67% (41/61),45% (17/38),64% (7/11),27% (16/59),53% (25/47),30% (3/10),8,59% (58/99),39% (41/106),48% (99/205),3,71% (10/14),20% (3/15),45% (13/29),[],"['3', '1', '4', '6', '7', '9']","['2', '4', '5']",[],[],2.91
24.08.2023,Mochizuki S.,2,4,7^10,6,,,4,5,56%,73% (43/59),47% (22/47),70% (7/10),33% (20/61),55% (21/38),36% (4/11),9,61% (65/106),41% (41/99),52% (106/205),6,80% (12/15),29% (4/14),55% (16/29),['6'],"['3', '1', '4', '6', '7']",['1'],[],[],1.39
ITF MEN - SINGLES :  M25 Astana (Kazakhstan),hard,header
04.08.2023,Gerasimov E.,0,4,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.61
04.08.2023,Sultanov K.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.21
03.08.2023,Gerasimov E.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],1.70
03.08.2023,Purtseladze S.,0,4,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],2.03
CHALLENGER MEN - SINGLES :  Astana (Kazakhstan),hard,header
26.07.2023,Gerasimov E.,0,5,5,,,,3,3,61%,57% (29/51),45% (15/33),38% (3/8),24% (10/42),59% (26/44),27% (3/11),4,52% (44/84),42% (36/86),47% (80/170),3,58% (7/12),25% (3/12),42% (10/24),"['2', '4', '6']","['3', '6']",[],[],[],1.41
26.07.2023,Philippov E.,2,7,7,,,,1,4,49%,76% (32/42),41% (18/44),73% (8/11),43% (22/51),55% (18/33),63% (5/8),7,58% (50/86),48% (40/84),53% (90/170),6,75% (9/12),42% (5/12),58% (14/24),"['2', '5']",['4'],[],[],[],2.75
25.07.2023,Gerasimov E.,2,7,6,,,,5,1,67%,72% (39/54),48% (13/27),82% (9/11),23% (11/47),77% (20/26),67% (4/6),7,64% (52/81),42% (31/73),54% (83/154),5,82% (9/11),36% (4/11),59% (13/22),"['2', '4']",[],[],[],[],2.49
25.07.2023,Borg L.,0,5,4,,,,6,6,64%,77% (36/47),23% (6/26),33% (2/6),28% (15/54),52% (14/27),18% (2/11),6,58% (42/73),36% (29/81),46% (71/154),4,64% (7/11),18% (2/11),41% (9/22),"['2', '5', '7']",['6'],[],[],[],1.50
